size smiles jnk3 qed sa qed sa max_or_val 
22 Fc1ccccc1Nc1nc(Nc2ccccc2)ncc1Cl 0.71 0.7289143504246572 0.8987389645860868 0.7289143504246572 0.8987389645860868 1
30 COc1cc(N2CCOCC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2Cl)n1 0.77 0.544990880752667 0.8533357764979965 0.544990880752667 0.8533357764979965 0
31 CN(C)C(=O)c1ccccc1Nc1cc(Nc2ccc(N3CCOCC3)cc2)ccn1 0.84 0.6291768811110708 0.8576219816510157 0.6291768811110708 0.8576219816510157 0
26 NC(=O)c1ccc(Nc2ncc(Cl)c(Nc3ccccc3Cl)n2)c(F)c1 0.71 0.5943053219899762 0.865915117023649 0.5943053219899762 0.865915117023649 0
32 CN(C)C(=O)c1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2)ncc1Cl 0.83 0.5807367881724856 0.8505945518482404 0.5807367881724856 0.8505945518482404 0
28 Clc1ccccc1Nc1nc(Nc2ccc(N3CCOCC3)cc2)ncc1Cl 0.81 0.6031159457585014 0.8686204875327915 0.6031159457585014 0.8686204875327915 0
32 COc1cc(N2CCCC2)ccc1Nc1ccnc(Nc2ccccc2C(=O)N(C)C)c1 0.74 0.5557138042433369 0.851809267567304 0.5557138042433369 0.851809267567304 0
27 NC1CCN(c2ccc(Nc3ccnc(Nc4ccccc4)c3)cc2)CC1 0.74 0.6259778382330021 0.8727361110778268 0.6259778382330021 0.8727361110778268 0
31 CN(C)C(=O)c1ccccc1Nc1cc(Nc2ccc(N3CCNCC3)cc2)ccn1 0.79 0.5694095150873201 0.8496079645569987 0.5694095150873201 0.8496079645569987 0
30 COc1cc(N2CCNCC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2F)n1 0.68 0.5435924946271741 0.844601558991365 0.5435924946271741 0.844601558991365 0
27 CNC(=O)c1ccc(Nc2ncc(Cl)c(Nc3ccccc3Cl)n2)c(F)c1 0.69 0.5691045227718098 0.8646175382033329 0.5691045227718098 0.8646175382033329 0
34 COc1cc(N2CCOCC2)ccc1Nc1ncc(Cl)c(Nc2ccccc2C(=O)N(C)C)n1 0.83 0.5182691421120169 0.8362063302894155 0.5182691421120169 0.8362063302894155 0
26 CNc1ccc(Nc2ncc(Cl)c(Nc3ccccc3F)n2)c(OC)c1 0.73 0.5758241373379662 0.8619768804730836 0.5758241373379662 0.8619768804730836 0
29 COc1cc(C(=O)N(C)C)ccc1Nc1ncc(Cl)c(Nc2ccccc2F)n1 0.71 0.6181312300883411 0.8605684750066634 0.6181312300883411 0.8605684750066634 0
27 COc1cc(C(N)=O)ccc1Nc1ncc(Cl)c(Nc2ccccc2F)n1 0.69 0.5931354463639589 0.8675327203895675 0.5931354463639589 0.8675327203895675 0
27 COc1cc(N(C)C)ccc1Nc1ncc(Cl)c(Nc2ccccc2F)n1 0.68 0.6312342617899737 0.8595286718065717 0.6312342617899737 0.8595286718065717 0
23 Fc1ccccc1Nc1nc(Nc2ccc(Cl)cc2)ncc1Cl 0.82 0.6612651068351717 0.8917797299648343 0.6612651068351717 0.8917797299648343 0
24 COc1ccc(Nc2ncc(Cl)c(Nc3ccccc3F)n2)cc1 0.84 0.6981404318925082 0.8930635420315812 0.6981404318925082 0.8930635420315812 0
22 Fc1ccccc1Nc1nc(Nc2ccccc2)ncc1Cl 0.71 0.7289143504246572 0.8987389645860868 0.7289143504246572 0.8987389645860868 0
32 CN1C(=O)C(F)(F)CN(C2CCCC2)c2nc(Nc3ccc(N4CCCC4)cc3)ncc21 0.47 0.7664971813532546 0.8078818428181401 0.7664971813532546 0.8078818428181401 1
30 CN1C(=O)C(F)(F)CN(C2CCCC2)c2nc(Nc3ccc(C(N)=O)cc3)ncc21 0.46 0.7941961742546382 0.809046658145085 0.7941961742546382 0.809046658145085 1
29 CN1C(=O)C(F)(F)CN(C2CCCC2)c2nc(Nc3ccc(C#N)cc3)ncc21 0.44 0.8524516433823219 0.8021975394682482 0.8524516433823219 0.8021975394682482 1
30 COc1ccc(Nc2ncc3c(n2)N(C2CCCC2)CC(F)(F)C(=O)N3C)cc1F 0.48 0.8114328692294005 0.8053149731634 0.8114328692294005 0.8053149731634 1
27 NC(=O)c1ccccc1Nc1cc(Nc2ccc(C3COC3)cc2)ccn1 0.83 0.6223817302211864 0.8556123684742766 0.6223817302211864 0.8556123684742766 1
23 NC(=O)c1ccccc1Nc1cc(Nc2ccccc2)ccn1 0.82 0.6716437475413851 0.8971199971603253 0.6716437475413851 0.8971199971603253 1
29 Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3F)n2)ccc1C1CCNCC1 0.7 0.5147516806111382 0.8391264861313412 0.5147516806111382 0.8391264861313412 0
29 Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3F)n2)c(Cl)cc1C1CN(C)C1 0.63 0.5381062551660358 0.8240397000778885 0.5381062551660358 0.8240397000778885 0
29 Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3)n2)c(F)cc1C1CCOCC1 0.58 0.5411310121768496 0.8350609183657736 0.5411310121768496 0.8350609183657736 0
27 Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3)n2)c(F)cc1C1COC1 0.56 0.6344296406986213 0.8354509837051993 0.6344296406986213 0.8354509837051993 0
29 Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3F)n2)ccc1C1CCOCC1 0.72 0.5411310121768496 0.8415480978529531 0.5411310121768496 0.8415480978529531 0
30 Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3F)n2)c(F)cc1C1CCOCC1 0.65 0.5119581602600746 0.8253852346848244 0.5119581602600746 0.8253852346848244 0
29 NC(=O)c1ccccc1Nc1nc(Nc2ccc(C3COC3)cc2F)ncc1Cl 0.76 0.5647808298468595 0.8330738996933891 0.5647808298468595 0.8330738996933891 0
29 Cc1cc(Nc2ncc(Cl)c(Nc3ccccc3C(N)=O)n2)ccc1C1COC1 0.75 0.5651236247426624 0.8352384400311001 0.5651236247426624 0.8352384400311001 0
29 Cc1cc(Nc2ccnc(Nc3ccccc3C(N)=O)c2)c(F)cc1C1COC1 0.74 0.5841782385793455 0.8269423799935764 0.5841782385793455 0.8269423799935764 0
23 NC(=O)c1ccccc1Nc1cc(Nc2ccccc2)ccn1 0.82 0.6716437475413851 0.8971199971603253 0.6716437475413851 0.8971199971603253 0
27 NC(=O)c1ccccc1Nc1cc(Nc2ccc(C3COC3)cc2)ccn1 0.83 0.6223817302211864 0.8556123684742766 0.6223817302211864 0.8556123684742766 0
22 Clc1nc(-c2ccccn2)c(-c2ccc3nccnc3c2)[nH]1 0.41 0.6124000792127464 0.8278048077813531 0.6124000792127464 0.8278048077813531 1
25 COc1ccc(Nc2nc(Nc3ccc(F)cc3)ncc2OC)cc1 0.6 0.7034342958363422 0.891307554954732 0.7034342958363422 0.891307554954732 1
26 Fc1cnc(Nc2ccc(N3CCCC3)cc2)nc1Nc1ccccc1 0.73 0.6989743589814769 0.8870842136804169 0.6989743589814769 0.8870842136804169 1
30 COc1cc(NC2CN(C)C2)ccc1Nc1ncc(OC)c(Nc2ccccc2)n1 0.59 0.5222461855267645 0.8436210128601375 0.5222461855267645 0.8436210128601375 0
25 COc1ccc(Nc2nc(Nc3ccc(F)cc3)ncc2OC)cc1 0.6 0.7034342958363422 0.891307554954732 0.7034342958363422 0.891307554954732 0
29 COc1cc(NC2CN(C)C2)ccc1Nc1ncc(F)c(Nc2ccccc2)n1 0.61 0.5622130262944258 0.848178822951148 0.5622130262944258 0.848178822951148 0
27 COc1cc(NC(C)C)ccc1Nc1ncc(F)c(Nc2ccccc2)n1 0.58 0.5498504473529584 0.8660102244644402 0.5498504473529584 0.8660102244644402 0
30 COc1cc(NC2CN(C)C2)ccc1Nc1ncc(F)c(Nc2ccccc2C)n1 0.55 0.5423674229016501 0.8409609244669984 0.5423674229016501 0.8409609244669984 0
28 COc1cc(NC(C)C)ccc1Nc1ncc(F)c(Nc2ccc(F)cc2)n1 0.53 0.5274023865680639 0.8594257764396241 0.5274023865680639 0.8594257764396241 0
26 Fc1cnc(Nc2ccc(N3CCCC3)cc2)nc1Nc1ccccc1 0.73 0.6989743589814769 0.8870842136804169 0.6989743589814769 0.8870842136804169 0
30 c1cc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)ccn1 0.7 0.48320629858928793 0.8477798083282351 0.48320629858928793 0.8477798083282351 1
